Name,GUID,StatusOfReport
"BAL-1X_ 6Aug,06-24.doc",cd31add6-6820-4237-bc91-031454e4477b,Final report
"BAL-1X_ 9Aug,06-27.doc",ed4649fa-7d73-499c-9bcb-16ba4c533c1f,Final report
"BAL-1X_ 8Aug,06-26.doc",8ee7b7a2-c11d-4ffe-a3fa-a820494ef3f5,Final report
"BAL-1X_14July,06-01.doc",7056b4db-a7f8-41a0-bbbc-c092d01326f9,Final report
"BAL-1X_15July,06-02.doc",ff1516f1-3ba8-461e-8895-06ba145dc254,Final report
"BAL-1X_16July,06-03.doc",a64390a8-63e0-4b18-9c52-30b23c10e257,Final report
"BAL-1X_18July,06-05.doc",982d505d-0d01-4f84-8874-9be35ef9c199,Final report
"BAL-1X_19July,06-06.doc",0f16f440-a9a0-4713-8342-2adc7d977195,Final report
"BAL-1X_17July,06-04.doc",3f14090d-16b3-4f00-abb2-158174810c8b,Final report
"BAL-1X_1Aug,06-19.doc",2049bbf0-be04-42bf-b608-339ee64dcaa5,Final report
"~$L-1X_ 12Aug,06-30.doc",7ec58f23-3aa2-4b8c-9bfe-939e9a7d0ce5,Final report
"~$L-1X_ 30Aug,06-48.doc",f304022c-7fcc-4e03-bae6-634c1b3e4aba,Final report
03.Appendix 1_Regional cross section.pdf,83c8101b-f95f-457e-87f9-a62517278957,Final report
02.Well Proposal_107-PL-1X_Final.pdf,2dfb98cb-7d89-4adf-b8b8-cfe4bebcb457,Final report
06.Appendix 4_Depth structure map U170.pdf,0bfee93e-ba13-4fff-8c63-98329173915d,Final report
04.Appendix_2_ Seismic Inline 3030.pdf,3f98a877-8499-490a-ac6e-ee55bb2420bf,Final report
07.Appendix 5_Depth structure map U300.pdf,6acd5d69-9116-4537-aefb-50dde4a666a3,Final report
08.Appendix 6_Depth structure map U350.pdf,7df57232-2dea-4dbe-b120-feaba58a8600,Final report
05.Appendix_3_ Seismic Xline 1826.pdf,d1fb0ba8-a9d8-4011-b14d-215c85c5b91b,Final report
09.Appendix 7_Depth structure map 500.pdf,60b3f059-6e34-458c-a099-8123559d3811,Final report
10.Appendix 8_Well Montage.pdf,706246f4-b270-4dbf-90cd-f2ed1c48337c,Final report
High Resolution Bio-report_107-PL-1X.pdf,3021610f-516b-49a2-b50d-cda4b84e78fa,Final report
107-PL-1X  Complog 1100m.pdf,cd414b5d-8dce-4825-b9e9-d8b23613b74f,
107-PL-1X  Complog 1705m.pdf,e746d035-1e1d-4035-b9b0-681a03c85789,
107-PL-1X  Complog 2130m.pdf,68d4422b-a1d7-4d4e-92bd-140815b0a9c1,
107-PL-1X  Complog 2190m.pdf,b4e435ff-18d8-4758-b541-eab361e9f9bb,
107-PL-1X  Complog 2240m.pdf,6ce83130-ffe1-408d-82b3-668b2efc9c7c,
107-PL-1X  Complog 2510m.pdf,518b1855-a7ee-4970-b17f-fa987802f2ca,
107-PL-1X  Complog Main.pdf,3b5d744b-195a-4bce-b773-4e04a564cdcb,
107-PL-1X  Complog Main2510m.pdf,c2e9959b-74d7-4f42-92d0-0b2250c2f2b7,
107-PL-1X (Composite log 2400m-3149m).pdf,a5d9c4b7-55e8-4e7b-8039-7bde1d0c879e,
107-PL-1X (Compositelog(2400m-3340m).pdf,ae003e10-5e51-4507-a37c-0f8aace968dd,
107-PL-1X (Compositelog(2400m-3310m).pdf,dff2fc08-b97d-4d5e-b27a-6bce0d0030dd,
107-PL-1X (Compositelog(2400m-3590m).pdf,01b1e680-9632-4b5f-be3d-0501ba8aa241,
107-PL-1X (Compositelog(2400m-3500m).pdf,7fdb5c6a-b615-4c83-bc55-b25eb700a7e1,
107-PL-1X (Compositelog(3400m-3650m).pdf,2c6abe55-a24d-483b-91a2-554a6b4bb751,
107-PL-1X (Compositelog(3500m-3630m).pdf,7980daa0-41c8-4135-87ba-80374704c76a,
107-PL-1X (Compositelog(3500m-3780m).pdf,6f2a1011-2979-477d-97a2-baf299777ba7,
107-PL-1X (Compositelog(3550m-3840m).pdf,2166378e-4ece-46f4-a340-ee097f8e0660,
107-PL-1X (Compositelog(3550m-3920m).pdf,a1e9509b-0af9-4efa-825b-57558ffe5cec,
107-PL-1X (Compositelog(3550m-3910m).pdf,64b22967-6b1f-4245-b120-bdec27a1f368,
107-PL-1X Composite log (2400m-3100m).pdf,0d9ad631-1101-4201-9540-68b8f5f6096e,
107-PL-1X Compositelog(2200m-2820m).pdf,be5c695b-0e11-4d4a-a573-4afbc2680c42,
107-PL-1X Compositelog (2400m-3230m).pdf,56a9d438-5b81-4fb7-b684-59c0ff1a4c46,
107_PL-1Xcompositelog (650m-4050m).pdf,f2698389-8a51-4e20-b998-205ad8730600,
107-PL-1X_Daily Geological Report_01_06Feb13.doc,ffbe9ab0-87e7-4896-a066-5ef20d10fd02,
107_PL-1Xcompositelog with new E-log update (650m-4050m).pdf,78fc1991-c23c-4679-9cd8-089831dff63e,
PL-1X - 107-PL-1X(680m-3600m).pdf,a403dbdd-74b7-4682-918a-b9089fa2ab56,
107-PL-1X_Daily Geological Report_02_07Feb13.doc,55bfff05-0047-4769-9ed4-370aa76570bc,
107-PL-1X_Daily Geological Report_03_08Feb13.doc,bcc067f5-12a9-4ca1-956d-522fa0247b24,
107-PL-1X_Daily Geological Report_06_11Feb13.doc,22269a1b-adef-47ec-b127-ee6f1d770fd3,
107-PL-1X_Daily Geological Report_05_10Feb13.doc,77ad315d-a027-4862-82bf-e9c807d904eb,
107-PL-1X_Daily Geological Report_04_09Feb13.doc,b587c516-99a9-4d67-8656-e2acd058be1f,
107-PL-1X_Daily Geological Report_07_12Feb13.doc,b79f3a1a-7a4d-4594-ae49-74e15d87da5a,
107-PL-1X_Daily Geological Report_08_13Feb13.doc,5a2c1aee-3dc2-4021-9577-2248ccb66a5c,
107-PL-1X_Daily Geological Report_10_15Feb13.doc,d80aa4ec-1ba8-486e-aeb2-0b189faaed32,
107-PL-1X_Daily Geological Report_10_15Feb13 (2).doc,f05c9c0e-6950-43f2-9604-7ba24878591b,
107-PL-1X_Daily Geological Report_11_16Feb13.doc,d414e893-142f-4298-a738-a01ac0193d89,
107-PL-1X_Daily Geological Report_12_17Feb13(1).doc,259bed84-1719-4027-a5b8-7c3e07f00f3d,
107-PL-1X_Daily Geological Report_13_18Feb13(1).doc,9249633a-db64-49d4-b795-9fc0c9686fc8,
107-PL-1X_Daily Geological Report_14_19Feb13(1).doc,f0f0084f-1a9e-4b92-9667-3f30315082dc,
107-PL-1X_Daily Geological Report_15_20Feb13(1).doc,b100a22d-6fa4-4fdf-88ed-71ee654853c4,
107-PL-1X_Daily Geological Report_17_22Feb13.doc,00cab36d-bf4e-4976-a2cc-1e1c244feb03,
107-PL-1X_Daily Geological Report_16_21Feb13.doc,275c078e-78c3-4e51-8625-e765e5c47e8b,
107-PL-1X_Daily Geological Report_19_24Feb13.doc,04444c8c-ad2c-4b04-82b6-9c5f28530db3,
107-PL-1X_Daily Geological Report_18_23Feb13.doc,5de568e4-8994-46ec-a4af-529bee9c14d1,
107-PL-1X_Daily Geological Report_20_25Feb13.doc,e4b30f8d-823d-44cf-a93f-8311001f77dd,
107-PL-1X_Daily Geological Report_21_26Feb13.doc,3f0209cc-d851-403a-aced-3b229f133d45,
107-PL-1X_Daily Geological Report_22_27Feb13.doc,2ecf1d63-fb4c-407e-b2e9-4ce50a7e752c,
107-PL-1X_Daily Geological Report_23_28Feb13.doc,6d52a091-60da-4563-a111-38136e59f823,
107-PL-1X_Daily Geological Report_24_01March13.doc,0c5878cd-fcdc-49ec-a4cf-182e28094a2a,
107-PL-1X_Daily Geological Report_25_02March13.doc,3cba44db-0ee5-465e-9967-5b501e5b85ca,
107-PL-1X_Daily Geological Report_26_03March13.doc,833c7d21-a192-4ed0-b195-91802b8db375,
107-PL-1X_Daily Geological Report_28_05March13.doc,e678a9a5-7e31-423b-a7e5-903dc0c061cc,
107-PL-1X_Daily Geological Report_27_04March13.doc,a41b849b-459d-49de-9288-2f1a86707d98,
107-PL-1X_Daily Geological Report_29_06March13.doc,12fd819f-24da-444d-ab5a-3c9d4697f7d4,
107-PL-1X_Daily Geological Report_30_07March13.doc,377b073a-3c02-4de5-b168-d7f6c2b68300,
107-PL-1X_Daily Geological Report_31_08March13.doc,b196a74a-5dd9-4b99-9a49-0c749a13854e,
107-PL-1X_Daily Geological Report_32_09March13.doc,e40b7e0b-6432-4352-a7da-c267ba4e5e63,
107-PL-1X_Daily Geological Report_33_10March13.doc,65341fba-dc3f-4c35-895f-d2afe551d682,
107-PL-1X_Daily Geological Report_34_11March13.doc,21ed8258-80cb-4404-b2fc-7395eae66dd1,
107-PL-1X_Daily Geological Report_36_13March13.doc,b6e29087-c17c-4a94-981d-4b9ac37776b3,
107-PL-1X_Daily Geological Report_35_12March13.doc,bf84a09a-06ff-48fc-9be7-8d595bd41391,
107-PL-1X_Daily Geological Report_37_14March13.doc,4397f1fd-1f7a-4c5f-bcfd-34288d97b3b9,
2008 Geochemical Modeling Study for 103 & 107 PVEP BACH DANG.pdf,b9a46d24-2c49-4f89-a4c6-326a1aee93f7,Final report
Pressure analysis and hydrocacbon contact using MDT & RFT data.doc,4a295d46-f2d1-4b1f-92d9-e2ea9779ae88,Final report
MDT and RFT data.doc,7edd8468-ab03-4d87-89e3-5c1c54abda21,Final report
Correlation wellsBD21092010.xls,a3b5e142-8832-4e28-b5b6-699155561821,Final report
Correlation in Bio-environemts and MFS- chapter 5- Enclosures 1-2.xls,ce55b811-1646-4f8a-9761-715799b3bc41,Final report
Figures .pdf,525a8b0f-c53e-400f-a75a-f295eb598990,Final report
GED Maps-Enclosures 3-5.ppt,4de6a73a-273a-42fe-84ef-fcf4942a54f4,Final report
Figure-Log Facies_chuong 6.ppt,c747b9c1-27d6-4124-af7e-92242156e296,Final report
Hinh chuong 8.ppt,586ab227-cda4-4866-a784-072b59b013d6,Final report
Hinh ve dia hoa-chuong 5.ppt,07e15cf1-3681-4993-b1f5-bbb62b726bf6,Final report
FIGURES-chuong 1-2.ppt,c3aacb61-d026-4b44-be78-09ec1304c1d4,Final report
Hinh ve Sinh dia tang-chuong 4.ppt,9f54d7a6-46f2-4377-9bde-802b58a91e07,Final report
Lists.xls,b7849736-3ae5-4457-873d-5807d5423abd,Final report
Hinh chuong 7.ppt,856f7664-5976-4fe0-8e2f-461b63066fdc,Final report
Text Report Bach Dang 14.3.doc,16036c8f-1f63-4ff4-8cdd-853147a468f3,Final report
1. NE107_Enlglish_word final_28-04-2014.pdf,ec63ea88-7e3a-467b-9873-d7f966e7be23,Final report Approved
Hinh ve-thach hoc-chuong 3.ppt,2bb7ae35-8c74-4a46-af5e-813f08277a8d,Final report
2. NE107_Figure_chapter 1.pdf,4ad2a9fe-8c10-4b98-802f-d6a7ec976ae3,Final report Approved
3. NE107_Figure_chapter 2.pdf,25de224b-5d7c-432c-b09b-58b8f87b13b1,Final report Approved
6. Petrophysics Appendix (2).pdf,1ccdf2be-703a-4cdf-be8e-a6dd7353ab7c,Final report Approved
4. NE107_Figure_chapter 3.pdf,7eefc42f-2f0d-48d0-be50-171bb369fb55,Final report Approved
5. Seismic Appendix (1).pdf,6db47ec2-99b9-411a-8002-981a344ea5c9,Final report Approved
7. Fieldtrip Appendix (3).pdf,3419f61d-7129-41b6-82b4-2e4105a3faa0,Final report Approved
8.Petrography Appendix (4).pdf,e3d6dae3-9391-47b0-baa1-79cf9a347290,Final report Approved
2015 Depositional environment for Mid.Mio report .pdf,183e3e87-8e5b-4a08-8abd-bb24568f92d0,Final report
Cover-final report.doc,ce0a5fdb-cdb2-4f85-aa5d-03ac68d8576c,
Final report Ky Lan II.pdf,f80e8095-f4dd-4946-a192-8f0df3229120,Final report
Final_report_Ky_Lan_study I.docx,ea74ec93-009c-48cb-9b47-9e4820c0782d,Final report
Final presentation_at PVEP_Ky Lan study phase 1.pptx,640dcd1e-f043-4603-9d97-58257f0ec590,Final report
Final results Ky Lan pha 2.ppt,d36af5b9-7556-497e-8170-9ee6c4116edc,Final report
Enclosure 01.pdf,dcc7b92d-4ca3-47e1-8efe-d18cce24d64c,Final report
Enclosure 03.pdf,eec2590f-a266-4485-ab8e-6277e0f0dfd3,Final report
Enclosure 02.pdf,059a9da9-5edf-4ec0-b295-fe250c62d489,Final report
Enclosure 04.pdf,2275cd71-555f-496b-ad1c-20ea4c72eb02,Final report
Enclosure 05.pdf,4e01be1e-2f81-43a8-927e-038270ca61b6,Final report
Enclosure 06.pdf,b735b693-1a67-42c7-9928-ed77638480d0,Final report
Cover Page.doc,26687040-b101-423e-bb5d-f49bd380ba76,
Appendix IV.doc,887d634e-3611-4dac-80fe-d55f6fc9f034,
Appendix V.doc,47ba7ce2-1ab3-4325-960f-9765a385a254,
Appendix III.doc,c1f854f5-556d-4c3e-b1e4-1c54ae1c4096,
COVER_report.doc,cba77f31-0b7e-44d9-a291-db4b953bd23e,
Gay_bia CD.ppt,b6947e00-b35f-4902-b9db-38f34a57de8d,
Page 1.doc,a61be32e-1b6c-482a-8b05-d454dada2d22,
SO_EPC-BD-Depositional_environment_Study-7June.doc,c6b1f6f1-0385-4657-82e3-22f8d0b92a6c,
0.Agenda.pptx,d0710089-1157-4ab7-8846-929649881e41,
2.Failure analysis.ppt,23044a5e-30be-41be-b17e-4f08273784e7,
3.Prospect evaluation_11 Nov.pptx,3daadaa9-5f6f-4f14-a035-30d2da184bd9,
1.3D basin model.ppt,f079b056-d5a5-4ae6-99c7-db718277246a,
Tru luong KL-103D-B-C for OCM 14_Net to gross moi-5.xlsx,487393da-cf12-4233-b7b0-1364111cbe3f,
Report.doc,8ed82e93-39f1-41d9-b91b-9fb588a547c0,Final report
Final results.ppt,fdceffc1-9de9-4c24-87c8-b6d43c61b9cc,
103-DL-1X Well Proposal report full.pdf,9dd6a615-aeba-44a3-b5a7-17999f786b65,Final report Approved
103-HOL-1X Petrography report.pdf,40eefe1d-d964-4b8a-b99e-8862b9aafb2c,Final report
1991_TOTAL_correlation-G1X-H1X_1991.pdf,812b644b-72f1-4109-9bb3-b208db4e9d86,Final report Approved
103-TH-1X and 103-TG-1X_Core Analysis Report.pdf,d91b653c-967d-4933-be76-e2e1da714c25,Final report
TB441_Petro_PV-103-HOL-1X.pdf,315aa60f-4c4a-4537-a794-72e692ee8f98,Final report Approved
Petrographic 107-PL-1X reduce size .pdf,6491cf58-3d2e-403f-828f-bd27d8a310df,Final report
103-DL-1X_RCA Report.pdf,95038644-e867-4085-b59f-96d7f2f5e155,
107-BAL-1X TB729_PVT Report.pdf,6567195c-77e8-405a-8ead-5d204eacd664,Final report Approved
107-KL-1X - Composite log_0-3598mMD.pdf,65eace53-6b08-453b-a2e7-5684f21122b9,Final report
107-KL-1XFINAL-PETRO-REPORT.pdf,201cbbc7-f0c4-4017-b0de-d760704c7ace,Final report Approved
Gulf of Tonkin Block 104.pdf,5b044f0f-2019-42fa-b8b5-f3dd12aca32c,Final report Approved
BC 104-QN-1X Geological Well report.pdf,e17e79d3-5435-439c-8349-99524964204c,Final report
104-QMV-1X Geological Final Well Report - Rev-4 FINAL - May .pdf,31157a22-736f-4dae-bab3-26b0549ff294,Final report
Bio&Geo_104-QN-1X.pdf,64f51aa5-5785-40f5-9f4b-825508f7a44f,Final report
Final_report_104-QMV-1X-1X.pdf,02e748b1-76ac-43ee-855f-93a610764793,Final report
VPI_Report_104-QV-1X.doc,ee61090d-1ab8-4eab-ad29-54d8c07b14ac,Final report
Petroleum geochemistry study of unwashed ditch cuttings and sidewall core samples 104-QMV-1X.pdf,c3068f94-a21e-416c-9175-fa1a54eef033,Final report
XRD Diffractograms of 104-QMV-1X whole rock.pdf,363cf440-f9ee-4660-bf92-93e67554569c,Final report
XRD Diffractograms of 104-QMV-1X Clay.pdf,bea0553c-8854-4b42-bf4a-fc1a839bc203,Final report
Petrography report-104-QMV-1X.pdf,1e6bf87e-3559-48b6-b40a-0bfbd5c53478,Final report
TB43_Petro_104-QN-1X.pdf,df1f9099-b440-4a31-b50e-5992adf2c79c,Final report
TB42_Petro 104-QV-1X.pdf,bc2aabf8-ee22-4d96-9b39-fb1851e9de13,Final report Approved
Reservoir fluid study 104-QMV-1X.pdf,0c1a00b6-deef-46fa-afea-243f16776c81,Final report
105-110.04_Cua Lo 1 ST2_FGR.pdf,6f7fc3b4-f46e-4fdc-b227-12a38c0cfdcf,Final report
"2015_ Review of the Regional Framework and Sedimentological characterization of Prospect Cua Lo East, ENI 2015.pdf",77e7aaba-92a8-4a64-8404-ceed8314b6b9,Final report
2016_Basin Modelling Review_Block 105_KrisEnergy_.pdf,c9431442-8bf4-4df3-be30-33901afc4175,Final report
2016_105 Paleoscan Analysis of CuaLoEast - Presentation Final.pdf,9c152e76-8223-4f95-a2f7-caf833a1aec4,Final report
"2019_Intergrated subsurface evaluation and project framing for blocks 105, 110, Bien Dong POC .pdf",9e5092c8-60fd-49f6-a48c-4f51e62cfa17,Final report
Block 105 Geological Report 24th May 2010.pdf,1cb41809-378c-4718-b69c-387a3ee4a557,Final report
Block 105 Sequence Strat Presentation 24th May.pdf,c92fe387-a4f0-4fe5-8c78-7cff8d754bae,Final report
BCA_105-CL-1X.pdf,8764aae2-690b-4028-bf9b-dd895e72f408,Final report
Enclosure 1.pdf,3d5f8389-95f2-4ff0-a318-090fd7438d9d,Final report
Enclosure 2.pdf,6178fb4f-be96-435d-a274-f325cbe68946,Final report
Enclosure 3.pdf,be64bba2-b8f6-4491-adcb-34d0c15355ac,Final report
Enclosure 4.pdf,4f243a52-6e64-4c39-8031-023774a7dc89,Final report
Enclosure 6.pdf,54e144f6-1ddf-4f1d-845c-725fe6474c71,Final report
Enclosure 5.pdf,b8a99ae5-696e-4103-a788-b37191827388,Final report
Enclosure 02_105-110-04-Cua Lo 1 ST1.pdf,baf3e108-7f22-49a0-a5bd-82d3b6c78ec1,
Enclosure 01_105-110-04-Cua Lo 1 ST1.pdf,084a6d42-7c3d-4f89-8487-963ccb1551bf,
Enclosure 03_105-110-04-Cua Lo 1 ST1.pdf,b22c996e-8808-4a23-8249-30583938aa2f,
Enclosure 04_105-110-04-Cua Lo 1 ST1.pdf,8068df87-a09d-4e3f-8672-ac036bf03637,
Bio-Report_105-110-04-Cua Lo 1 ST1.docx,f3e78b9a-b835-43f9-8e36-7acb9bec9f18,
Enclosure 01_105-110-04-Cua Lo 1.pdf,15925fc9-c064-4312-b0b4-095126054b42,
Enclosure 02_105-110-04-Cua Lo 1.pdf,aafee4cc-6d81-4690-bea1-3ba5f8b0ab50,
Enclosure 03_105-110-04-Cua Lo 1.pdf,7f44b641-2145-4fae-90d2-c358f9ee9893,
Enclosure 04_105-110-04-Cua Lo 1.pdf,5a51e7aa-1cfc-4922-974f-2dcab961cac6,
Bio-Report_105-110-04-Cua Lo 1.docx,674443dc-8c45-4703-bac2-0d2c14598ef3,
Geochemistry report-Cua Lo 1 ST1-update.doc,f09a203a-edcb-49bb-832f-55dd9bc90cbb,Final report
Vietnam_ Cua Lo 1_Final well report-Rev1.pdf,5c0963c9-b52f-49cb-88e4-d05b9d8fb089,Final report
Preliminary_Cua_Lo Petrophysical Review 2015.pdf,873bbddf-64aa-43b4-b095-129dc78cd598,Interim report
Reservoir fluid study_ENI Vietnam B.V_Cua Lo-1X_Final Report.pdf,e36b3fd8-e2e1-4da0-8c50-ddbfda93f2d1,Interim report
105-Cualo-1X well proposal.pdf,737322a3-a700-4347-ac56-f09d064ffdf1,Final report Approved
Geophysical& Geotechnical_field report.pdf,20f38f08-1270-40e0-948a-d9982b70c550,Interim report
Cua Lo Pore Pressure Prediction_final_report.pdf,22541159-8f38-4f5e-97f5-bb9f7611c514,Final report
Cua Lo 1 Well Test Program - 19 11 2013_final with signature.pdf,f293a954-0beb-4589-b0d2-7458f7afc8e0,Final report
Cua Lo 1 Drilling Program _final_4Jun13.pdf,bb3d6d33-fd61-4b2d-bcd1-ce3e193787f9,Final report
S2915(Vol.2)_ENI_Vietnam.pdf,b9ce11e9-f804-4cb2-bb6f-4a81107c54f6,Final report
S2915(Vol.1)_ENI_Vietnam.pdf,958c868a-ee55-4dba-a5b0-262ee2110982,Final report
CUA LO-1-ST1_Mudlogging End of Well Reports.pdf,b4a05c90-91cc-4191-85d4-1c56b9db9e16,Final report
CUA LO-1-ST2_Mudlogging End of Well Reports.pdf,f341e77a-a7bd-45d0-8ac9-0ac7c1796e64,Final report
CUA LO-1_Mudlogging End of Well Reports.pdf,0029379f-85cd-4042-ade8-ad704dc282c5,Final report
GWD_ finalreport_Cua_Lo_1__ok.pdf,58971006-1cb5-4b52-80bd-f11a8f4b52d2,Interim report
BC_OMV_111 - HE - IX.pdf,af8f28aa-5047-42ce-aab5-b17df392d4f8,Final report
BC_VGP111_045.doc,056a6f9d-dac6-49cf-97bf-2e0179106d32,Final report
BC_OMV_111-HE-1X.pdf,fdda66e7-825b-43c4-8354-e7efca059868,Final report
Biostratigraphy Report_111-BV-2X 2010.pdf,723b7e51-912f-4c0b-9ae0-b5c5eb611b1d,Final report
Result 111-BV-2X.xls,5cea8a9b-dce9-449e-9524-b7f7d6b07d17,
Enclosure 01_Micropalaeontological Distribution Chart.pdf,4a3bde1e-41f3-4a09-99ad-f671566f7a47,
Biostratigraphy report_VGP-111-BV-4X.pdf,18d3093a-187a-495b-b75f-0b31c313b6ce,
Enclosure (bio charts) 111-BV-4X.pdf,df124bdc-f004-4461-8c4f-3736c2be13eb,
Enclosure 02_Nannofossil Distribution Chart.pdf,362db6e9-030e-4061-ba27-9b8b267e9ebf,
Enclosure 03_Palynological and Palynofacies Distribution Chart.pdf,63259eb5-5970-4c4b-8695-215f0dca8fe6,
Enclosure 04_Integrated Biostratigraphy Chart.pdf,c470847e-0d15-4222-987e-dfc61a3014b2,
111-BV-2X composite log.pdf,93675496-7df2-4865-961a-39a4365c0f13,Final report
Geochemical report 111-BV-2X.pdf,5e3cc7f2-1241-4277-9e1e-3a1a2a5d426d,Interim report
Geochemical report 111-BV-4X.pdf,f3ff5807-a2b1-4e89-9669-5c3f4c0e4796,Final report
Core chart VGP-111-BV-2X.pdf,7a36a2ed-40aa-420f-a324-f387cf50a399,Final report
Final report BV-2X.pdf,fa5f8c61-3851-4495-8d7f-29640a8d7889,Final report
XRD for clay 111-BV-2X.pdf,f61fcb08-a2a1-498a-b4d6-b833f3102fb0,Final report
XRD for whole rock 111-BV-2X.pdf,9029487c-47c4-4093-9205-01a7f7b0eff7,Final report
Appendix II. Thin section descriptions of  VGP-111-BV-4X (27-6).doc,9b785498-1246-4170-8a3f-e168bf46ac40,Final report
CORE DESCRIPTION CHART( 111-BV-4X).pdf,47ef340c-29e1-4019-b115-766f5178b4a3,Final report
Report of VGP-111-BV-4X Well.pdf,cb93e650-df5f-4845-8999-ad3564cee07e,Final report
XRD for clay 111-BV-4X.pdf,5e685114-96ea-4802-97c0-210272fa6b3f,Final report
XRD for whole rock 111-BV-4X.pdf,cb0b2316-537d-460b-ad9c-4e94ada6a936,Final report
SCAL Report VGP-111-BV-2X_English.pdf,75a60736-7220-4c34-bc26-3f52b67afc25,Final report
RCA Report VGP-111-BV-2X.pdf,45b05cf5-1a49-45ba-a0f3-2fe8a271eed3,Final report
VGP-111-BV-2X_Detail description of core.pdf,8bd67455-52f0-4b65-b8c2-99975b35ef9c,Interim report
VGP-111-BV-4X_SCAL Report.pdf,713ed61c-0ea6-4317-8a24-67468e2979bb,Final report
111-HE-1X post well evaluation.pdf,d4ba94d3-ef0d-4173-b0da-b0dec82f8dad,Final report
Block 112 and adjacent areas.pdf,47f3e1b7-ad79-4e03-ac5f-1952752e3539,Final report
BC_SHELL112_009-.pdf,c8dccdf6-b062-4884-8738-918767408817,Final report Approved
BC_SHELL112_012-.pdf,d1dab0a6-bd49-4834-af02-39bfb9e3f25b,Final report Approved
BC_SHELL112_013-.pdf,3b7d3ce1-3c15-482c-bae4-71aa7fbb6ea3,Final report Approved
BC_SHELL112_022.pdf,20dfd188-db20-46ae-9e40-3e18d169f208,Final report Approved
BC_SHELL112_023-.pdf,aa516564-440b-47ff-ae22-fc809d5c3a41,Final report
BC_SHELL112_040-.pdf,054a3111-80bd-487f-8724-11795a5644d6,Final report
BC_SHELL112_024-.pdf,5e340cc4-2497-4be8-9b66-a57cccf54d93,Final report
BC_SHELL112_041.pdf,42fed512-c8b5-4088-b357-a49b3744622d,Final report
BC_SHELL112_042-.pdf,16efcdf4-f9a0-4759-869a-f281a7f67d47,Final report
BC_SHELL112_043-.pdf,afc371a6-1fe6-458b-881e-972edb8ec5e3,Final report
BC_SHELL112_044-.pdf,30179eb7-e901-4ac4-9afa-f17ad8628f1f,Final report
BC_SHELL112_045.pdf,4ab9c21e-f899-4fa9-a12c-feaf13f700e6,Final report Approved
BC_VGP112-113_416.pdf,f6dae6ba-db46-4d87-a0d0-3c3fd8c7b82b,Final report
Tabl_7-1_engl.doc,12223d7a-f628-48f9-ae24-b79ee0ed2046,Final report
Vietnam 2006 eng.doc,e6ce5122-58a7-4f2c-b0e4-86f02ccd8d3b,Final report
TB13 Bio 112-AV-1X.pdf,826d8d39-0c50-4813-8431-2ef5a1ef3079,Final report Approved
Report-112-BT-1X.pdf,6deb751d-330c-47fa-8dd5-9a8def8d78f7,Final report
VGP-112-PR-1X_RCA Report.doc,a067b96b-526c-48f5-a327-2256b58b6146,Final report
VGP-112-PR-1X_SCAL Report.pdf,f19e0ad8-d2ac-411d-a2ba-c9e77d1fc69f,Final report
TB 821_Geo 112-Pr-1X.pdf,3e27f0d2-3460-4fe6-ad05-7a6c696e9133,Final report Approved
GEOCHEMICAL EVALUATION- 112-BT-1X.pdf,b402b5c3-e7b7-497c-8b1e-8dd9168d4a45,Final report
TB24 Petro 112-AV-1X.pdf,7ee16646-a5c0-4310-8fb2-1ad78eb5149f,Final report Approved
BC_SHELL 112-BT-1X (RDR) Petrographic report.pdf,4daf7ae3-7989-4f71-9897-b59c7f60bb3a,Final report
TB800_Petro_112-Pr-1X.pdf,67730c19-4a54-4402-8424-96f8f887cae7,Final report Approved
Petro Report of VGP-112-BT-1X well.doc,ea52b662-9280-498f-8d82-0b17b7773437,Final report
VGP 112-BT-1X VSP Report.pdf,5d3603ae-d7a0-4b06-8895-04e63714b081,Final report
112-PR-1X_Composite - VGP-112-PR-1X.pdf,4a547cd6-8a47-49d8-b76d-78c37dd1c2cd,Final report
BC_VGP112-113_093-.pdf,9d74bd29-b2f6-46bf-aff6-51aa559c60c1,Final report
BC_VGP112-113_142-.pdf,a7bb661c-dffc-44d0-89a7-d38ee4bc80d3,Final report
BC_VGP112-113_096-.pdf,2c82a893-63d6-47b5-a0b7-13918ec453c0,Final report
BC_VGP112-113_250-.pdf,22e2cab0-2812-49e0-9968-fa8556241dd2,Final report
BC_VGP112-113_338-.pdf,06cf657e-1e2c-4a40-99a3-4cc5c782bc67,Final report Approved
BC_VGP112-113_414.pdf,9ac22024-dc69-4701-8dfd-dc2150f3be15,Final report
TB633_HRBio_113-BD-1X.pdf,78ca59dd-a653-4681-842b-d398445eb698,Final report Approved
Report_113-BV-1X_PDF.pdf,3594917f-5026-4e78-b506-6b5b02721a5a,Interim report
Biostratigraphy report_VGP-113-BV-5X.pdf,769f6129-7d29-47f0-8456-45498feff0fd,Final report Approved
Enclosure (results charts) 113-BV-5X.pdf,6b1deb18-ddb4-4664-8f73-26c787e27e91,Final report Approved
Enclosure 01-Micropalaeontological DistChart_VGP-113-BV-5X.pdf,255c08f8-b1fa-46c7-b5d6-d3148711da81,Final report Approved
Enclosure charts 113-BD-1X.pdf,4db8548e-4403-46c8-8001-4ed666707622,Interim report
Enclosure 02-Nannofossil Distribution Chart_VGP-113-BV-5X.pdf,dc0f5f22-f474-4051-86cb-f00a54348ce8,Final report Approved
